id,description,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,year,month,day,duration,bot
255148312,,4,27,0,2/20/2011 19:40,32,FALSE,18,TRUE,FALSE,FALSE,,,,,0
28871546,GODs Child. so watch it Love animation Love movie editing Love battle rap Executive producer of web series Buddies,289928,1061,1433,Sat Apr 04 21:12:04 +0000 2009,18,TRUE,19353,FALSE,FALSE,FALSE,,,,,0
974604422,"Read to Grow promotes language-building and literacy for children, beginning at birth, and supports parents as their babies' first teachers.",867,1544,39,11/27/2012 20:10,87,FALSE,1058,FALSE,FALSE,FALSE,,,,,0
57588181,"I received  M. Sc. and  Ph. D. degrees in CS from Univ. of Lille I,France. Now 100 Talents Professor at CNIC, Chinese Academy of Sciences",45,150,24,Fri Jul 17 08:14:58 +0000 2009,32,FALSE,108,FALSE,FALSE,FALSE,,,,,0
14180216,"Executive Producer/Director - Jim Jefferies Show, Tosh.0, VICE, that one Doritos Super Bowl commercial - great father, serviceable husband.",3262,454,15,19-03-08 22:11,1346,TRUE,1355,FALSE,FALSE,FALSE,,,,,0
460629154,How long you leaving?,97,105,1,01-10-12 23:36,1777,FALSE,1439,FALSE,FALSE,FALSE,,,,,0
30360554,The Official American Country Countdown Twitter Page,26434,553,304,Sat Apr 11 01:10:17 +0000 2009,3786,FALSE,7110,FALSE,FALSE,FALSE,,,,,0
17959736,https://t.co/NUKO1zr9PA Snapchat - TimWestwoodTV https://t.co/XXbxSWU1oL https://t.co/Ind8CtxJvR ..... Capital Xtra Saturday 7pm-11pm,417924,16771,2135,Mon Dec 08 09:33:51 +0000 2008,999,TRUE,39013,FALSE,FALSE,FALSE,,,,,0
8.25E+17,Overwatch fan - Gamer - Cosplay supporter - Aspiring writer. SUNS FAN.,21,48,0,Fri Jun 13 15:39:55 +0000 2014,482,FALSE,233,TRUE,FALSE,,,,,,0
2468663756,,151,1833,4,4/29/2014 3:30,164,FALSE,591,FALSE,FALSE,FALSE,,,,,0
14824849,This site currently on its traditional winter hiatus!,8381372,203,47130,5/18/2008 21:33,21,TRUE,6834,FALSE,FALSE,FALSE,,,,,0
19575977,I FEED THESE STREETS. snapchat: dramalikethedj ig: djdrama (bookings@dramalikethedj.com),2006589,1993,6702,Tue Jan 27 03:51:32 +0000 2009,429,TRUE,33226,FALSE,FALSE,FALSE,,,,,0
201807376,"-As cicatrizes fazem parte da minha histí_ria,me relembrando sempre,o fato de que aquilo que ní£o me mata,sí_ me fortalece.",157,281,7,10-12-10 17:25,0,FALSE,4421,FALSE,FALSE,FALSE,,,,,0
60425376,Digital Marketing for Small Businesses. Website and Website Traffic with the Only company to be partnered with Both Facebook and Google. https://t.co/ePGnnUZsJ1,2287,4297,13,7/26/2009 23:31,1558,FALSE,497,FALSE,FALSE,TRUE,,,,,0
68677010,Ní£o se faz nada sozinho...,289,208,4,8/25/2009 12:13,20,FALSE,1247,FALSE,FALSE,FALSE,,,,,0
174744823,"""Cuenta oficial de ICBC Argentina.\nRespondemos tus consultas por este medio de lunes a viernes de 10 a 18 hs.\n\nÁSeguinos y enterate de todas las novedades!""",63996,4883,167,"""Wed Aug 04 18:28:00 +0000 2010""",297,TRUE,6896,FALSE,FALSE,FALSE,,,,,0
3889134316,#movies #bollywood #hollywood #tollywood #reviews !! @mohitbansal541 is the Founder of this blog.,1356,3206,3,10-07-15 10:15,126,FALSE,396,TRUE,FALSE,FALSE,,,,,0
8.31E+17,,270,1891,0,Tue Feb 14 08:54:05 +0000 2017,0,FALSE,17,TRUE,FALSE,FALSE,,,,,0
258955354,,24,65,0,2/28/2011 21:31,0,FALSE,84,FALSE,FALSE,FALSE,,,,,0
349300271,Well-fed artist.,1763697,397,5993,08-05-11 21:57,708,TRUE,3859,FALSE,FALSE,FALSE,,,,,0
30045479,weeee willll weee willll rock you!,649,30,68,Thu Apr 09 19:13:46 +0000 2009,0,TRUE,213,FALSE,FALSE,FALSE,,,,,0
1921907256,,10,76,0,10-01-13 2:08,2,FALSE,19,FALSE,FALSE,FALSE,,,,,0
22021097,"MakerBot's connected 3D printing solutions address the wider needs of professionals and educators, evolving their ideas from inspiration to innovation.",146565,522,2800,Thu Feb 26 15:32:20 +0000 2009,4360,FALSE,10026,FALSE,FALSE,FALSE,,,,,0
41159306,Let me cover your shit in glitter,177,119,3,5/19/2009 17:13,1016,FALSE,21311,FALSE,FALSE,FALSE,,,,,0
26285962,"Roger Clemens, Pitcher",28875,0,855,Tue Mar 24 18:02:14 +0000 2009,0,TRUE,437,FALSE,FALSE,FALSE,,,,,0
78120081,"I am a Brazilian mixed martial arts,who has fought both in Japan and United States.I am a former UFC Light Heavyweight and Heavyweight champion.",1541514,68,3956,Mon Sep 28 20:56:52 +0000 2009,66,TRUE,14230,FALSE,FALSE,TRUE,,,,,0
68208905,never depend on nobody but myself.,62647,277,1197,Sun Aug 23 18:54:32 +0000 2009,431,TRUE,11885,FALSE,FALSE,FALSE,,,,,0
7.12E+17,"varsity gymnast , clarinetist. I'm hardly ever on here",46,96,0,3/21/2016 16:38,147,FALSE,13,TRUE,FALSE,TRUE,,,,,0
11347122,Husband & father. 49th Lt. Gov. of California and former SF Mayor.,1300380,24248,7089,Wed Dec 19 19:53:42 +0000 2007,4184,TRUE,8536,FALSE,FALSE,FALSE,,,,,0
18785430,n o t h a n k y o u,1474073,40,7304,Fri Jan 09 00:11:17 +0000 2009,13,TRUE,8601,FALSE,FALSE,FALSE,,,,,0
3282021770,currently @eater newsletter editor / previously @knightlab @mymodernmet / fyi i am not the acclaimed and v cool poet jenny zhang,314,823,9,7/17/2015 3:22,770,FALSE,1062,FALSE,FALSE,TRUE,,,,,0
63816907,"New single ""KILL AGAIN"" out now! https://t.co/qiZ8W4mhJG Shaka Zulu! https://t.co/9ZY92tEQaX https://t.co/uBNsayp9Gr",216039,67,887,Fri Aug 07 20:19:22 +0000 2009,972,TRUE,1878,FALSE,FALSE,TRUE,,,,,0
930620467,Inspired by @YesYoureRacist.,5370,82,75,11-06-12 21:56,607,FALSE,7169,TRUE,FALSE,FALSE,,,,,0
103364904,"Chief Experience Officer of Microsoft Office Products Group. Inspired by my kids, my team, (and fashion!). Passionate about tech that makes life easier.",2844,126,110,Sat Jan 09 20:06:01 +0000 2010,692,TRUE,263,TRUE,FALSE,FALSE,,,,,0
296153656,Dreamer.,77,524,0,05-10-11 8:53,8,FALSE,39,TRUE,FALSE,FALSE,,,,,0
14939981,my radio show is https://t.co/PX7KZfPQty  follow it @QLS. my food venture @Cook4Quest is cool too. & the drums uv always wanted 4 ur kids is here! @thepocketkit,3702525,8875,20465,Thu May 29 02:17:23 +0000 2008,135,TRUE,59937,FALSE,FALSE,TRUE,,,,,0
18863720,Keane's official Twitter page. Get The Best of Keane from Amazon at http://t.co/XazVxu8pnj or iTunes at http://t.co/7cz7MmRI6H,214083,211,3421,Sun Jan 11 10:59:33 +0000 2009,365,TRUE,3060,FALSE,FALSE,FALSE,,,,,0
395902564,,4,67,0,Sat Oct 22 12:51:34 +0000 2011,2,FALSE,18,TRUE,TRUE,,,,,,0
54633478,"Journalist & Mobile Producer @CNN. Past gigs @Facebook, @ProPublica, and @Mashable. Interested in international news, tech, social media, and photography.",772,970,41,07-07-09 18:27,1030,FALSE,2269,FALSE,FALSE,FALSE,,,,,0
16278678,"I used to work for a hockey team and I used to live in Canada (not in that order). Now I do other stuff. Views are my own, not my employer's (obviously).",5024,1265,395,Sun Sep 14 01:35:20 +0000 2008,4375,FALSE,31149,FALSE,FALSE,FALSE,,,,,0
2309426850,Talent/Culture Leader. Advocate for career & economic empowerment. Noted Chic Geek. Once & Future Cayce Pollard. Tweets IMO. #nogritnopearl,1322,3001,49,1/25/2014 4:52,2521,FALSE,2965,FALSE,FALSE,FALSE,,,,,0
3321049092,Founder of @postpickle and willing to explore and learn. Foodie and tech enthusiast.!,33,100,0,Thu Aug 20 08:18:16 +0000 2015,2,FALSE,7,FALSE,FALSE,TRUE,,,,,0
713390006,"""Award winning journalist. NYT bestselling author. Formerly @HotPepperGaming. Creative Producer @RiotGames. THE THINGS WE FEAR out 2017""",15571,883,131,"""Tue Jul 24 00:28:49 +0000 2012""",16908,FALSE,21707,FALSE,FALSE,TRUE,,,,,0
45224894,,64,98,1,06-06-09 22:06,2,FALSE,1031,FALSE,FALSE,FALSE,,,,,0
20322929,Taylor Gang,28933243,800,27857,02-07-09 17:59,43,TRUE,42955,FALSE,FALSE,FALSE,,,,,0
21544507,OFFICIAL SHAWNNA TWITTER PAGE Feature: featureshawnna2@gmail.com Booking: bookshawnna2@gmail.com New Single Getting to it https://t.co/b2XRnLTrgH,122108,5790,923,Sun Feb 22 04:16:54 +0000 2009,223,TRUE,24891,FALSE,FALSE,FALSE,,,,,0
844011956,"Great Lakes oceanographer, banjo player",27,118,1,9/24/2012 17:55,28,FALSE,29,TRUE,FALSE,FALSE,,,,,0
8.01E+17,Software Engineer at @Amazon | Alumni of @ManipalUniv,22,101,0,Tue Nov 22 09:39:22 +0000 2016,7,FALSE,9,TRUE,FALSE,TRUE,,,,,0
219781912,Studied Accounting & Finance at LUMS with an interest in Marketing . Addicted to movies and TV series. insta: fahmed92,262,729,2,Thu Nov 25 21:30:23 +0000 2010,30,FALSE,235,FALSE,FALSE,TRUE,,,,,0
19058681,"I make stuff, actually I make up stuff, stories mostly, collaborations of thoughts, dreams, and actions. Thats me.",17880103,763,75193,Fri Jan 16 07:40:06 +0000 2009,306,TRUE,9487,FALSE,FALSE,FALSE,,,,,0
323719421,"Entrepreneur, Web-desidner, developer.",118,342,8,6/25/2011 9:11,62,FALSE,46,TRUE,FALSE,TRUE,,,,,0
48455672,"NYU Wasserman Center for Career Development.  133 E 13th Street, 2nd Floor - inside Palladium!",8896,417,347,6/18/2009 19:16,797,FALSE,9936,FALSE,FALSE,FALSE,,,,,0
3262112372,Mel is awesome,77,65,0,6/30/2015 19:52,22,FALSE,17,TRUE,FALSE,FALSE,,,,,0
133004044,,45,75,0,Wed Apr 14 19:21:03 +0000 2010,10,FALSE,103,FALSE,FALSE,FALSE,,,,,0
20566864,Radio Personality/Dj/Producer/TV/Party Animal! Follow Me On Instagram,952135,858,3161,Wed Feb 11 02:50:30 +0000 2009,2402,TRUE,83812,FALSE,FALSE,FALSE,,,,,0
16581604,"Entrepreneur, philanthropist, and three-term mayor of New York City",1811013,415,11324,Fri Oct 03 18:31:59 +0000 2008,181,TRUE,9472,FALSE,FALSE,FALSE,,,,,0
351127813,"Husband to Mary Ellen Allen. Father to Chandler and Chase Allen, two teenage LHP baseball fanatics. Sales Manger at Wood Sales, Co., Mississippi State fan,",71,263,1,08-08-11 20:43,22,FALSE,49,TRUE,FALSE,FALSE,,,,,0
30190324,Visual storyteller | Photographer based in Italy.,8503,222,322,Fri Apr 10 09:27:31 +0000 2009,861,TRUE,21716,FALSE,FALSE,FALSE,,,,,0
49070241,,64,279,2,Sat Jun 20 18:04:41 +0000 2009,15,FALSE,83,TRUE,FALSE,FALSE,,,,,0
23151437,My name is Kevin Hart and I WORK HARD!!! That pretty much sums me up!!! Everybody Wants To Be Famous But Nobody Wants To Do The Work,32129515,547,23014,Sat Mar 07 02:02:31 +0000 2009,51,TRUE,32419,FALSE,FALSE,TRUE,,,,,0
1483560710,,59,67,6,04-06-13 23:35,1030,FALSE,1002,TRUE,FALSE,FALSE,,,,,0
97879187,Vamo que o som ní£o pode parar!,54,89,0,12/19/2009 11:16,1,FALSE,1177,FALSE,FALSE,FALSE,,,,,0
2184928249,Do you know the heimlich maneuver? Sorry I don't do ball-room dancing. Skype:willrowan1,52,337,0,09-11-13 19:36,2503,FALSE,247,FALSE,FALSE,FALSE,,,,,0
8441632,"Entrepreneurial journalist finding meaning in the noise. Co-founder of Storify, Hacks/Hackers for journalists and technologists",9132,1841,1063,8/26/2007 14:23,590,TRUE,6437,FALSE,FALSE,TRUE,,,,,0
92367751,"Mom of 2, Founder of The Honest Company, amateur chef, terrible speller, loyal friend, hilarious at times... I play make believe for a living",9515386,1329,0,Tue Nov 24 21:17:31 +0000 2009,1141,TRUE,5942,FALSE,FALSE,FALSE,,,,,0
50750339,Singer/Songwriter/sprinkle aficionado,276122,166,7084,Thu Jun 25 19:57:56 +0000 2009,1234,TRUE,7336,FALSE,FALSE,TRUE,,,,,0
27760317,,3191970,371987,16873,3/30/2009 23:31,13,TRUE,2119,FALSE,FALSE,FALSE,,,,,0
184910040,https://t.co/5Vf55N5xFe,27859346,157,32946,8/30/2010 19:53,0,TRUE,286,FALSE,FALSE,FALSE,,,,,0
278401829,Mommy of three. A local and global citizen. Co-founder of @onekingslane and @hellomazel,5541,888,275,Thu Apr 07 06:15:20 +0000 2011,396,FALSE,901,FALSE,FALSE,FALSE,,,,,0
328088917,,35,50,0,07-02-11 18:19,0,FALSE,113,FALSE,FALSE,FALSE,,,,,0
130997057,,2917721,303,10993,04-08-10 23:54,372,TRUE,3123,FALSE,FALSE,FALSE,,,,,0
49431176,,37,456,0,21-06-09 21:19,5,FALSE,587,TRUE,FALSE,FALSE,,,,,0
55050269,"Judge on Dancing With the Stars, Founder https://t.co/OTwdB0IKUq, Dancer, Choreographer, Director, Editor, Animal rescuer / lover. Instagram: @CarrieAnnInaba",299938,1558,2580,Wed Jul 08 22:22:59 +0000 2009,3931,TRUE,13302,FALSE,FALSE,FALSE,,,,,0
1125660696,"""Tencent Co., Ltd (Tencent Holdings Ltd or Tencent Inc, SEHK: 700), the developer of QQ and WeChat and supplier of multiple OL services, w/ 1 bn active users.""",1161,133,16,"""Sun Jan 27 17:25:08 +0000 2013""",308,FALSE,670,FALSE,FALSE,FALSE,,,,,0
7.27E+17,student,28,921,0,Sun May 01 10:58:28 +0000 2016,54,FALSE,8,TRUE,FALSE,,,,,,0
7.79E+17,"Acquisition Editor, Packt | All views are my own | https://t.co/60OnVzdyox",22,97,0,9/21/2016 10:14,15,FALSE,85,FALSE,FALSE,TRUE,,,,,0
28225894,We added you on Myspace. Our new album SOME THINGS NEVER LEAVE YOU available now. @natehenrysays @dankoch,29270,24101,417,Wed Apr 01 23:28:37 +0000 2009,1571,TRUE,2426,FALSE,FALSE,FALSE,,,,,0
25406464,Singer/Songwriter/Artist/Producer/Vegan/Fitness Fanatic/1/2 of The Gordon Brothers/Alien : Owl : Starseed/ Made In Chicago...  FOLLOW MY IG: @ MONEYMIC,16547,13437,672,Thu Mar 19 23:14:04 +0000 2009,72,TRUE,12467,FALSE,FALSE,TRUE,,,,,0
22685200,"Love #suspenders & interviewing people Watch #LarryKingNow & #PoliticKING on my digital network, @OraTV! http://t.co/nuJ93n8Uw2  Podcast- http://t.co/cJiAOqblRH",2801091,843,21634,Tue Mar 03 21:44:20 +0000 2009,6552,TRUE,14733,FALSE,FALSE,FALSE,,,,,0
33998183,This is an archive of an Obama Administration account maintained by the National Archives and Records Administration (NARA).,562918,653,9014,Tue Apr 21 18:51:06 +0000 2009,313,TRUE,6339,FALSE,FALSE,FALSE,,,,,0
134665872,The official feed of http://t.co/4ViY2vemvM. Find my personal tweets at @mgsiegler.,3749,1,313,Mon Apr 19 03:18:35 +0000 2010,177,FALSE,7931,FALSE,FALSE,FALSE,,,,,0
4183248796,"Host of DML DAILY REPORT webcast, Editor at https://t.co/OOS15NOBe9, Producer THEY COME TO AMERICA films. Trump Supporter. https://t.co/NAOthfsO3Y",35412,105,171,11/14/2015 2:46,15,FALSE,967,FALSE,FALSE,FALSE,,,,,0
93957809,Executive Chairman & former CEO,1749014,254,20641,Tue Dec 01 22:23:22 +0000 2009,0,TRUE,470,TRUE,FALSE,TRUE,,,,,0
25252511,"Proud father of 2 _ÙÔ__Ù_, husband of a _ÙÔü_Ù_ and owner of a _Ù¦ named Magic. Every other night I play _ÙÛ for the Atlanta Hawks",138849,216,1511,Thu Mar 19 06:50:23 +0000 2009,6,TRUE,987,FALSE,FALSE,TRUE,,,,,0
19555067,_Ù¥_ Romans 12 _ÙÕ_ Herbalife  _ÙÕ»_Ù_ https://t.co/PYgKX5OS7a _ÙÎ_ Happy.,4218370,5512,15813,Mon Jan 26 20:27:11 +0000 2009,655,TRUE,44847,FALSE,FALSE,FALSE,,,,,0
130745589,"Prof (CS @Stanford), Director (Stanford AI Lab), Chief Scientist AI/ML (Google Cloud), Researcher in #AI, #computervision, #ML, cognitive neuroscience.",35476,150,880,Thu Apr 08 05:16:30 +0000 2010,1380,FALSE,484,FALSE,FALSE,FALSE,,,,,0
14216203,"If we don't all stand together, we will fall... https://t.co/nWDVb7tvpy",2142490,45023,7431,Tue Mar 25 15:26:52 +0000 2008,26993,TRUE,16826,FALSE,FALSE,FALSE,,,,,0
22713218,tiny engines / adultmomband@gmail.com ä»Š¥Ÿ,5960,1070,38,03-04-09 1:25,24299,TRUE,9444,FALSE,FALSE,FALSE,,,,,0
2592147414,#SturdyBlackBridge,750,2657,266,6/28/2014 0:12,8757,FALSE,14773,FALSE,FALSE,FALSE,,,,,0
473543077,,34,204,0,1/25/2012 2:49,0,FALSE,0,TRUE,TRUE,FALSE,,,,,0
25970331,I cant complain but sometimes I still do,7518766,13587,22620,Mon Mar 23 07:49:51 +0000 2009,4,TRUE,6952,FALSE,FALSE,FALSE,,,,,0
18811140,Conservative Candidate for Congress in GA's 9th District,13011,2715,1019,Fri Jan 09 19:06:27 +0000 2009,73,TRUE,1592,FALSE,FALSE,FALSE,,,,,0
3393521,Enjoying being retired / New Hobby: Photography,237490,314,1321,Wed Apr 04 04:46:58 +0000 2007,158,TRUE,2230,FALSE,FALSE,FALSE,,,,,0
1352171946,Unencumbered by time and space,166,294,15,Sun Apr 14 16:00:29 +0000 2013,77,FALSE,261,FALSE,FALSE,FALSE,,,,,0
1066481503,,31,58,0,01-06-13 19:19,8,FALSE,11,FALSE,FALSE,FALSE,,,,,0
25073877,45th President of the United States of America,26408349,41,66599,Wed Mar 18 13:46:38 +0000 2009,46,TRUE,34592,FALSE,FALSE,FALSE,,,,,0
230287527,CEO @Snap,48641,33,1029,Fri Dec 24 22:13:42 +0000 2010,0,TRUE,0,TRUE,FALSE,FALSE,,,,,0
5500542,"Drowning Pool is a metal band from Dallas, TX. New album HELLELUJAH out now! https://t.co/HyDv5n9yZX",96217,541,956,Wed Apr 25 15:22:49 +0000 2007,3705,TRUE,3591,FALSE,FALSE,FALSE,,,,,0
189771123,,45,143,2,09-12-10 5:01,0,FALSE,180,FALSE,FALSE,FALSE,,,,,0
29555251,@Enews Anchor &CEO @afterbuzztv.creator 2x NYTimes Best Selling Author.@siriusXM host+New book out: The EveryGirl's Guide To Cooking https://t.co/EBPveWU20P,1173947,412,4627,Tue Apr 07 21:49:16 +0000 2009,743,TRUE,24811,FALSE,FALSE,FALSE,,,,,0
11388132,"Law professor, activist, citizen (in reverse order).",370920,272,9190,12/20/2007 23:22,30,TRUE,11766,FALSE,FALSE,TRUE,,,,,0
23530444,God first. Sanga. One of a kind.,7222,787,116,Tue Mar 10 00:29:06 +0000 2009,4,FALSE,16034,FALSE,FALSE,TRUE,,,,,0
38532460,_ÙÕ´WIN_ÙÕ´,878131,5044,3401,Thu May 07 22:23:07 +0000 2009,297,TRUE,79503,FALSE,FALSE,TRUE,,,,,0
8.17E+17,,15,83,0,01-04-17 17:23,0,FALSE,1,TRUE,TRUE,FALSE,,,,,0
23974217,Tech expert | Founder of https://t.co/QkAPqAHY1Z | Host of ShEO Show | Breaking stereotypes about #girlsintech | Alum @LATimes @CNN @CNBC Chic geek,20261,19440,469,03-12-09 16:07,7758,TRUE,6949,FALSE,FALSE,FALSE,,,,,0
24705126,"MP for Thiruvananthapuram. Author of 16 books. Former Minister of State,Govt.of India.  Former UnderSecretaryGeneral,UnitedNations. RTs do not imply endorsement",4961351,742,13162,Mon Mar 16 15:12:51 +0000 2009,11859,TRUE,36385,FALSE,FALSE,FALSE,,,,,0
7.00E+17,Subscribe to WaryJT on YouTube,8800,2917,4,2/17/2016 23:51,95,FALSE,85,FALSE,FALSE,FALSE,,,,,0
38437674,Host of Vleeties Live on Wednesdays at 11 EST. Co Host of TWFS! New videos weekly. Wrestling Fan! Married Man! All things sports! Broadcasting dreams!,4347,419,16,05-07-09 14:14,2311,FALSE,11333,FALSE,FALSE,FALSE,,,,,0
1619331888,,2,79,0,7/25/2013 4:05,1,FALSE,2,TRUE,TRUE,FALSE,,,,,0
8.29E+17,"Benefiting Refugees & Immigrants with Damn Good Entertainment || April 24, 2017 || Currently accepting performer submissions, at https://t.co/Ftq0xuznXo",4,35,0,02-06-17 21:41,0,FALSE,4,TRUE,FALSE,FALSE,,,,,0
123185079,Do whatever it takes to make up a smile !,72,96,1,3/15/2010 8:10,78,FALSE,191,FALSE,FALSE,TRUE,,,,,0
71114686,Grammy Award Winner https://t.co/n9Rl67gSUz - https://t.co/wzMnEiCDUM - Contact: https://t.co/pSbZI5acbu,2459472,1725,6202,Wed Sep 02 23:50:31 +0000 2009,8367,TRUE,12868,FALSE,FALSE,FALSE,,,,,0
6211972,"lady who lives. believes in being nice more than being a dick. aims to find like minded people in that regard. also, she loves when the",3334308,374,14708,Mon May 21 23:17:07 +0000 2007,4363,TRUE,8939,FALSE,FALSE,FALSE,,,,,0
18198400,Professional Poker Player,259280,28,4366,Wed Dec 17 20:17:14 +0000 2008,20,TRUE,9517,FALSE,FALSE,FALSE,,,,,0
184636793,"SACE Foundation//China-Africa Analyst since 2008//Chinese national//3+ year work and research experience in Kenya, South Africa, Ghana",325,104,18,8/30/2010 2:37,12,FALSE,151,FALSE,FALSE,FALSE,,,,,0
17461978,"VERY QUOTATIOUS, I PERFORM RANDOM ACTS OF SHAQNESS",13453399,679,48833,Tue Nov 18 10:27:25 +0000 2008,58,TRUE,8652,FALSE,FALSE,FALSE,,,,,0
14874125,follow the band @jacobyshaddix @jerryhorton @tonyproach @tobinesperance. Fueled by @MonsterEnergy,542057,991,3527,Thu May 22 22:08:41 +0000 2008,20281,TRUE,9030,FALSE,FALSE,FALSE,,,,,0
1387840688,I am endless,1267,134,13,Sun Apr 28 20:19:02 +0000 2013,9912,FALSE,7029,FALSE,FALSE,FALSE,,,,,0
175624200,Oculus VR CTO,814594,144,5386,Sat Aug 07 03:40:11 +0000 2010,695,TRUE,8341,TRUE,FALSE,FALSE,,,,,0
8.07E+17,,36,519,0,12-09-16 15:59,139,FALSE,133,TRUE,FALSE,FALSE,,,,,0
49717874,Life is just a party and parties weren't meant to last,2115097,3851,11112,Mon Jun 22 18:32:53 +0000 2009,90,TRUE,27626,TRUE,FALSE,FALSE,,,,,0
41420879,"PhD Candidate, Carnegie Mellon University. Chair of Advocacy Board, NAGPS.",242,392,3,Wed May 20 18:46:36 +0000 2009,767,FALSE,2064,FALSE,FALSE,FALSE,,,,,0
7.78E+17,"Best Selling Author of 3 Courtroom novels:""The Price of Justice"" ,""The Price of Victory"" (Endeavour '16) and ""Extreme Justice"" (Endeavour '17). Lawyer, Musician",27458,27182,165,Mon Sep 19 00:51:09 +0000 2016,233,FALSE,91,TRUE,FALSE,TRUE,,,,,0
53093039,"I make video games, and have a beautiful wife with 4 boys. It's nutty!",2747,492,123,Thu Jul 02 15:27:46 +0000 2009,42,FALSE,248,FALSE,FALSE,FALSE,,,,,0
16164520,The LIVESTRONG Foundation fights to improve the lives of people affected by cancer now.,1026238,223642,7199,Sun Sep 07 02:28:41 +0000 2008,14499,TRUE,19256,FALSE,FALSE,FALSE,,,,,0
7.13E+17,LA VIDA ES PARA VIVIRLA Y PASARLA BIEN NO ANDAR ENBRONCADO CON OTROS VIVILA Y PASALA BOMBA JAJAJAJJA  _ô_Š_ô_Š_ô_Š_ô_Š_ô_Š,39,270,0,Wed Mar 23 17:20:11 +0000 2016,364,FALSE,307,TRUE,FALSE,FALSE,,,,,0
14120922,"Writer, Comic, Podcaster, YouTuber : Co-Founder All India Bakchod.  Instagram : TanmayBhat / Snapchat : thetanmay",3654259,1336,1129,03-11-08 7:19,3557,TRUE,3456,FALSE,FALSE,FALSE,,,,,0
297856522,"Chairman and CEO of #Kaspersky Lab. Waging war against #malware for 27 years. #Infosec, #cybercrime, #cyberwar. Views are my own.",159613,6949,2975,Fri May 13 07:19:36 +0000 2011,220,TRUE,5877,FALSE,FALSE,FALSE,,,,,0
4823172748,"Starting out Investor | 13 years old and I'm going to do something in this world, if its the last thing I do | Trying to start a record Label.",14,18,0,1/18/2016 5:26,50,FALSE,41,FALSE,FALSE,TRUE,,,,,0
47624365,Serial retweeter; _ÙÕÈ@TwitterTPM; _ÙÒ_ @BerkeleyISchool,823,547,36,Tue Jun 16 13:35:00 +0000 2009,4812,FALSE,1964,FALSE,FALSE,TRUE,,,,,0
3130089225,"Average code, baby! #golang #javascript",204,269,61,Mon Mar 30 23:21:19 +0000 2015,635,FALSE,2672,FALSE,FALSE,FALSE,,,,,0
499451383,,76,1336,2,2/22/2012 4:10,165,FALSE,38,TRUE,TRUE,FALSE,,,,,0
23648057,IN GOD I Trust.. Music is the way of Life!! New Music At https://t.co/ybgd63JmZN Show Bookings:https://t.co/Gj9kCZx9Cj,3517571,855,24528,Tue Mar 10 20:24:51 +0000 2009,185,TRUE,23660,FALSE,FALSE,FALSE,,,,,0
3238813434,Dreamer! MICAn ! Believer!,115,93,2,Sun Jun 07 13:09:27 +0000 2015,74,FALSE,126,TRUE,FALSE,TRUE,,,,,0
28897926,,7901272,51,17736,Sat Apr 04 23:53:24 +0000 2009,231,TRUE,9748,FALSE,FALSE,FALSE,,,,,0
1636590253,"CEO Apple, Fan of Auburn football and Duke basketball",4457073,57,28,Wed Jul 31 22:41:25 +0000 2013,674,TRUE,342,FALSE,FALSE,FALSE,,,,,0
2992938684,"""19""",1073,197,5,"""Fri Jan 23 06:20:07 +0000 2015""",8791,FALSE,8452,FALSE,FALSE,TRUE,,,,,0
16193578,"Welcome to the official feed for Victoriaês Secret, where Angels, Bombshells & the sexiest followers on Twitter get their fix for everything VS.",10572149,1237,10028,09-08-08 22:48,2290,TRUE,138227,FALSE,FALSE,FALSE,,,,,0
14158807,#NAME?,3630,557,122,Sun Mar 16 18:53:00 +0000 2008,433,FALSE,643,TRUE,FALSE,FALSE,,,,,0
257910123,,1,4,0,2/26/2011 15:13,0,FALSE,0,FALSE,FALSE,FALSE,,,,,0
1570088598,"""Electrical retailer in Belfast selling everything from TV's, washing machines, batteries and many more, if you need it we have it, delivery service available.""",242,520,3,"""Fri Jul 05 09:21:24 +0000 2013""",28,FALSE,196,TRUE,FALSE,FALSE,,,,,0
26784273,We're bringing clean and safe drinking water to people in need around the world.,1513771,269684,11368,Thu Mar 26 16:20:49 +0000 2009,16453,TRUE,8973,FALSE,FALSE,TRUE,,,,,0
2771870352,"Detroit, Microsoft, La Clippers",10795,21,185,Wed Aug 27 00:48:00 +0000 2014,9,TRUE,36,FALSE,FALSE,FALSE,,,,,0
2458365638,,328,1875,28,4/22/2014 16:07,5,FALSE,3335,TRUE,FALSE,FALSE,,,,,0
16264006,i headbang in the rock and roll band fall out boy. snapchat: peteweezy follow it _ÙÔä https://t.co/dgp6GakaCp,5156022,398,15982,Fri Sep 12 21:34:37 +0000 2008,62,TRUE,17715,FALSE,FALSE,FALSE,,,,,0
563066753,"""Character designer for Pixar animation.""",1571,181,49,"""Wed Apr 25 17:50:43 +0000 2012""",608,FALSE,409,FALSE,FALSE,FALSE,,,,,0
18518096,'St. Vincent' out now. Buy: http://t.co/ATBUTO9WIo | | Tour Tickets: http://t.co/WLPLabRm2d,815583,178,4533,Wed Dec 31 22:38:53 +0000 2008,484,TRUE,2391,FALSE,FALSE,FALSE,,,,,0
